"oz1","oz2","oz3","oz4","oz5","oz6"
1.3008590e+000,1.7685432e+000,-1.2189558e+000,-1.5714780e+000,-1.0681345e+000,3.1761778e-001
-4.8950865e-001,-8.6899633e-001,-1.5203757e-001,-3.9625894e-001,-3.8638598e-001,2.8919375e-001
1.3197665e-001,6.0199961e-001,-3.3836116e-001,-8.2899638e-001,-3.0739303e-001,-9.8162407e-001
3.8540526e-001,9.0492226e-001,4.4768709e-001,4.3288215e-001,1.2900605e-001,-1.3129902e+000
-1.9366940e-001,-3.6322905e-001,-1.1604519e+000,-1.5070565e+000,-8.5194288e-001,5.5216015e-001
-5.1378129e-001,-1.2665847e+000,-9.3059208e-001,1.4968791e+000,-1.0589800e+000,7.9889012e-001
-7.3533315e-001,-1.0905411e-001,-7.6653635e-001,-5.7434054e-001,-2.1790237e-001,9.6767608e-001
-7.8105664e-001,-1.2352074e+000,-7.0231870e-001,-5.3802094e-001,-9.0452116e-001,-3.0897885e-001
1.1113442e+000,3.9771495e-001,1.4517105e+000,9.4010784e-001,1.6495924e+000,-5.2947435e-001
-4.3546508e-001,-4.5217690e-001,-1.0374843e+000,-1.5804261e+000,-6.2687894e-001,6.1140601e-001
1.0470209e-001,-3.6427845e-001,-4.3144410e-002,1.3590683e+000,-3.4967313e-002,1.5503924e+000
1.4591221e+000,1.6029073e+000,-6.5513925e-001,-1.1135537e+000,-3.3596676e-001,1.8930567e-001
2.1976067e-001,9.6263448e-002,5.6867226e-001,1.5791705e+000,4.4713507e-001,1.2954298e+000
