"x","y","fus01","diplo01","temp","p_sum","r_sum","elevation","slope","hail","hail_new","age","ph","lithology","soil","year"
529937,4793203,0,0,15.271429,182,-0.0313,112.639999,70,0,0,9,4.057555,'Detrticos alternantes',Cambisols,2009
515968,4759578,0,0,15.271429,182,-0.0313,819.309998,70,0,0,9,5.29907,'Detrticos alternantes',Cambisols,2009
504892,4765560,0,0,15.271429,182,-0.0313,467.630005,61.709614,0,0,9,5.228893,'Detrticos alternantes',Cambisols,2009
505428,4768747,0,0,16.157143,187,-0.06566,528.809998,31.825062,0,0,17,5.228893,'Detrticos alternantes',Cambisols,2009
507892,4765536,0,0,16.185714,199.6,-0.059413,489.179993,45.460453,0,0,17,5.128042,'Detrticos alternantes',Cambisols,2009
530085,4760416,0,0,16.185714,199.6,-0.059413,616.780029,20.612843,0,0,17,5.100885,'Detrticos alternantes',Cambisols,2009
502272,4770840,0,0,16.185714,199.6,-0.059413,401.940002,42.808403,0,0,17,4.964889,'Detrticos alternantes',Cambisols,2009
503010,4771028,0,0,16.185714,224.8,-0.050542,603.099976,69.673729,0,1,17,4.964889,'Detrticos alternantes',Cambisols,2009
503953,4770171,0,0,16.185714,224.8,-0.050542,671.5,43.888168,0,1,17,4.964889,'Detrticos alternantes',Kastanozems,2009
497294,4774322,0,0,16.185714,208.9,0.043292,301.600006,70,0,1,17,4.765982,'Detrticos alternantes',Cambisols,2009
509474,4760751,0,0,14.7,200.8,-0.06666,399.480011,59.669518,0,0,17,5.344549,'Detrticos alternantes',Cambisols,2009
498794,4774183,0,0,14.971429,217.7,-0.029051,415.75,29.23201,0,0,17,4.765982,'Detrticos alternantes',Cambisols,2009
499529,4775877,0,0,15.685714,222.4,-0.077155,507.76001,70,0,0,6,4.765982,'Detrticos alternantes',Cambisols,2009
499846,4774537,0,0,15.214286,188.6,-0.016307,541.859985,65.18306,0,0,17,4.765982,'Detrticos alternantes',Cambisols,2009
502697,4768878,0,0,15.771429,219.3,0.05916,462,22.432428,0,0,13,5.228893,'Detrticos alternantes',Cambisols,2010
545848,4791085,0,0,16,235.7,0.019677,313.248993,19.513317,0,1,8,4.121813,'Detrticos alternantes',Gleysols,2010
497982,4772791,0,0,15.585714,223.2,0.011556,446.339996,50.559387,0,0,17,5.039591,'Detrticos alternantes',Cambisols,2010
501048,4773304,0,0,15.642857,250.6,0.040918,202.770004,53.00005,0,1,25,5.039591,'Detrticos alternantes',Cambisols,2011
544363,4793736,0,0,15.128571,227.2,-0.017181,288.529999,12.384266,0,0,15,4.106246,'Detrticos alternantes',Fluvisols,2010
563095,4782573,0,0,15.814286,218.2,-0.006436,354.877991,42.130421,0,1,16,4.5885,'Detrticos alternantes',Cambisols,2009
563613,4783119,0,0,14.2,215,-0.070658,472.958008,43.283844,0,0,16,4.5885,'Detrticos alternantes',Cambisols,2010
542720,4790028,0,0,14.814286,206.9,0.005184,173.639999,70,0,0,16,4.121813,'Detrticos alternantes',Cambisols,2009
548435,4788989,0,0,15.657143,215,0.020927,212.529007,45.807671,0,0,40,4.173698,'Detrticos alternantes',Cambisols,2009
515841,4752428,0,0,15.714286,221.6,0.027549,721.409973,20.349392,0,1,40,5.585142,'Detrticos alternantes',Cambisols,2009
508828,4768791,0,0,15.671429,214.5,0.01443,602.150024,46.212711,0,0,14,5.128042,'Detrticos alternantes',Cambisols,2009
508919,4768817,0,0,15.671429,214.5,0.01443,597.76001,70,0,0,14,5.128042,'Detrticos alternantes',Cambisols,2009
503994,4773425,0,0,16.114286,218.4,0.051538,487.209991,56.553276,0,1,28,4.964889,'Detrticos alternantes',Cambisols,2009
504126,4772403,0,0,15.4,222,-0.03255,565.469971,39.949203,0,1,4,4.964889,'Detrticos alternantes',Chernozems,2010
524635,4798284,0,0,15.142857,217.8,0.016179,173.320007,46.95969,0,0,17,4.05948,'Detrticos alternantes',Cambisols,2010
521532,4803714,0,0,15.557143,226.6,0.018303,300.899994,30.888962,0,1,2,4.096619,'Detrticos alternantes',Cambisols,2010
521803,4798871,0,0,15.271429,223.5,0.050164,267.130005,43.47617,0,1,1,4.10598,'Detrticos alternantes',Cambisols,2011
522196,4798517,0,0,15.657143,264,-0.019306,301.820007,58.648167,0,1,23,4.05948,'Detrticos alternantes',Histosols,2011
522260,4799835,0,0,15.157143,247.2,0.010806,166.630005,16.624414,0,1,40,4.10598,'Detrticos alternantes',Cambisols,2011
519880,4805121,0,0,15.185714,226,-0.04417,329.070007,30.22381,0,0,40,4.075363,'Detrticos alternantes',Cambisols,2010
531109,4795927,0,0,15.042857,230.4,0.053537,361.320007,42.768715,0,1,1,4.053608,'Detrticos alternantes',Luvisols,2011
544823,4793329,0,0,15.028571,306.2,-0.044919,250.610001,36.219193,0,1,11,4.121813,'Detrticos alternantes',Gleysols,2009
544839,4793328,0,0,15.471429,306.9,-0.058413,253.339996,57.258698,1,1,10,4.121813,'Detrticos alternantes',Gleysols,2009
544850,4793319,0,0,15.8,250.4,-0.02143,267.589996,12.346541,0,1,25,4.121813,'Detrticos alternantes',Gleysols,2011
545658,4791091,0,0,16.142857,177.9,0.038419,268.278015,34.990578,0,0,9,4.121813,'Detrticos alternantes',Leptosols,2009
545660,4791088,0,0,16.071429,218.5,0.021926,268.467987,36.752281,0,1,2,4.121813,'Detrticos alternantes',Leptosols,2009
564904,4782665,0,0,15.228571,163,0.027674,514.557983,66.843063,0,0,6,4.5885,'Detrticos alternantes',Cambisols,2009
473019,4782187,0,0,14.928571,177.8,0.063158,419.149994,1.299908,0,0,8,4.511021,'Detrticos alternantes',Cambisols,2009
482755,4784432,0,0,16.071429,224.9,0.027299,469.630005,45.339809,0,0,16,4.514118,'Detrticos alternantes',Cambisols,2009
524430,4798089,0,0,16.071429,221.7,0.018303,75.82,10.804646,0,0,40,4.05948,'Detrticos alternantes',Cambisols,2010
524701,4798012,0,0,15.642857,253.6,-0.007686,57.700001,12.440235,0,1,23,4.05948,'Detrticos alternantes',Cambisols,2011
507549,4804039,0,0,15.971429,290.2,-0.1,145.259995,65.405853,0,1,29,4.093605,'Detrticos alternantes',Cambisols,2011
544025,4765230,0,1,16.285714,290,0.017178,348.713013,35.75705,0,1,22,4.769233,'Detrticos alternantes',Cambisols,2009
522779,4800514,0,1,16.271429,284.1,0.015054,109.769997,8.459272,0,1,11,4.10598,'Detrticos alternantes',Cambisols,2009
522791,4799269,0,0,16.2,182.7,0.013555,224.429993,60.301773,0,0,9,4.10598,'Detrticos alternantes',Leptosols,2009
542275,4791020,0,0,16.2,182.7,0.013555,310.559998,31.517822,0,0,9,4.121813,'Detrticos alternantes',Cambisols,2009
544103,4794600,0,0,15.628571,175.3,-0.067409,193.710007,14.893101,0,0,31,4.106246,'Detrticos alternantes',Kastanozems,2009
538058,4790367,0,0,15.985714,221.6,0.030048,210.729996,30.946743,0,0,29,4.087397,'Detrticos alternantes',Cambisols,2010
535811,4792246,0,0,16.6,336,0.018303,183.789993,21.78767,1,1,40,4.04117,'Detrticos alternantes',Gleysols,2009
552906,4770696,0,0,15.871429,317.7,0.045416,508.734985,42.984825,0,1,40,4.753616,'Detrticos alternantes',Cambisols,2009
565080,4784425,0,0,13.128571,187.9,0.057661,469.032013,41.369949,0,0,14,4.477336,'Detrticos alternantes',Histosols,2009
563374,4785549,0,0,14.185714,129.1,0.016054,413.705994,39.44495,0,0,4,4.477336,'Detrticos alternantes',Luvisols,2009
488399,4782815,0,0,13.814286,134.7,-0.045544,209.619995,23.495453,0,0,33,4.619066,'Detrticos alternantes',Lixisols,2010
488419,4782815,0,0,13.742857,147.7,0.01468,210.830002,20.339361,0,0,4,4.619066,'Detrticos alternantes',Lixisols,2010
488424,4782827,0,0,13.785714,153.1,0.003185,205.399994,45.63628,0,0,4,4.619066,'Detrticos alternantes',Lixisols,2010
488425,4782817,0,0,14.285714,170.7,0.041793,208.869995,23.76997,0,0,16,4.619066,'Detrticos alternantes',Lixisols,2011
488451,4782647,0,0,13.942857,216.9,0.074278,200.520004,35.825874,0,0,15,4.619066,'Detrticos alternantes',Cambisols,2009
488554,4782778,0,0,15.042857,124.4,-0.049917,187.779999,21.862556,0,0,9,4.619066,'Detrticos alternantes',Lixisols,2009
543358,4788242,0,0,15.042857,124.4,-0.049917,139.630005,21.862556,0,0,9,4.188644,'Detrticos alternantes',Luvisols,2009
558958,4786699,0,0,14.228571,134.4,0.018053,265.932007,25.576477,0,0,3,4.406538,'Detrticos alternantes',Luvisols,2010
482075,4783717,0,0,13.771429,163.2,-0.029051,457.670013,36.231056,0,0,17,4.635046,'Detrticos alternantes',Cambisols,2010
540715,4789605,0,0,14.614286,156.1,0.059785,96.330002,30.524435,0,0,24,4.087397,'Detrticos alternantes',Luvisols,2011
483855,4781089,0,0,13.542857,175.3,0.015054,266.269989,21.996626,0,0,1,4.635046,'Detrticos alternantes',Cambisols,2010
549081,4754875,0,0,14.785714,170.6,0.054537,877.840027,16.322956,0,0,27,5.060655,'Detrticos alternantes',Cambisols,2009
512876,4752001,0,0,14.385714,168.9,0.049039,646.210022,34.678055,0,0,24,5.585142,'Detrticos alternantes',Cambisols,2011
508273,4763107,0,0,13.457143,179.9,0.074903,554.929993,47.720146,0,0,14,5.344549,'Detrticos alternantes',Luvisols,2010
502012,4773440,0,0,13.814286,158.4,-0.028676,369.869995,9.391104,0,0,40,4.964889,'Detrticos alternantes',Cambisols,2010
496957,4776537,0,0,13.757143,161.5,-0.030925,234.320007,9.436513,0,0,40,4.765982,'Detrticos alternantes',Cambisols,2010
499721,4774252,0,0,13.8,157.3,-0.018431,514.119995,9.213021,0,0,16,4.765982,'Detrticos alternantes',Cambisols,2010
499735,4775022,0,0,14.014286,175.8,0.01368,646.75,28.003204,0,0,15,4.765982,'Detrticos alternantes',Cambisols,2010
499820,4773723,0,0,13.971429,166.1,0.027799,376.459991,19.36339,0,0,15,5.039591,'Detrticos alternantes',Cambisols,2010
519562,4805063,0,0,14.171429,172,0.065032,363.440002,54.814392,0,0,20,4.075363,'Detrticos alternantes',Cambisols,2011
523160,4804469,0,0,14.857143,191.5,0.065907,274.670013,46.858948,0,0,15,4.096619,'Detrticos alternantes',Cambisols,2009
520005,4805547,0,0,14.528571,200.2,0.042667,305.200012,32.111221,0,0,19,4.075363,'Detrticos alternantes',Cambisols,2011
481218,4781008,0,0,15.114286,190.5,0.046041,340.519989,54.443474,0,0,19,4.571566,'Detrticos alternantes',Cambisols,2010
584956,4788789,0,0,16.071429,240.1,0.038794,40.464001,47.326096,1,1,5,4.631398,'Detrticos alternantes',Lixisols,2010
544510,4791413,0,0,15.928571,239.9,-0.001563,346.309998,27.789192,0,1,3,4.121813,'Detrticos alternantes',Cambisols,2010
523306,4782111,0,0,15.485714,244.2,-0.002563,174.330002,60.057438,0,1,1,4.304443,'Detrticos alternantes',Cambisols,2010
552670,4782853,0,0,15.485714,244.2,-0.002563,323.644012,19.902315,0,1,21,4.445504,'Detrticos alternantes',Luvisols,2010
552940,4782447,0,0,15.528571,225.5,0.020302,334.822998,27.536316,0,1,1,4.445504,'Detrticos alternantes',Gleysols,2010
554204,4779934,0,0,15.071429,171.8,-0.029801,217.380005,29.70167,0,0,13,4.445504,'Detrticos alternantes',Luvisols,2010
475394,4783942,0,0,15.185714,164.5,0.022301,616.109985,36.627113,0,0,13,4.461105,'Detrticos alternantes',Cambisols,2010
541694,4789439,0,0,15.114286,217.8,-0.072782,93.400002,16.417873,0,0,21,4.121813,'Detrticos alternantes',Luvisols,2009
561427,4776587,0,0,14.685714,228.6,-0.053041,376.424011,45.45116,0,1,3,4.67179,'Detrticos alternantes',Cambisols,2010
519052,4802254,0,0,14.685714,228.6,-0.053041,639.359985,20.796478,0,1,16,4.040718,'Detrticos alternantes',Cambisols,2010
544916,4790021,0,0,14.828571,243.6,-0.080903,329.709991,40.425331,0,1,5,4.121813,'Detrticos alternantes',Gleysols,2010
562832,4782613,0,0,15.414286,177.2,0.01343,447.411011,40.717278,0,0,17,4.5885,'Detrticos alternantes',Cambisols,2009
562832,4782613,0,0,15.728571,212.6,0.014804,447.411011,24.525759,0,1,15,4.5885,'Detrticos alternantes',Cambisols,2011
577502,4768614,0,0,14.9,175.5,0.070655,364.32901,46.328026,0,0,21,5.130742,'Detrticos alternantes',Cambisols,2009
546264,4792535,0,0,15.285714,232.7,0.029673,407.765991,47.200146,0,0,8,4.173698,'Detrticos alternantes',Cambisols,2010
530583,4798146,0,0,15.214286,234.7,-0.004937,144.929993,34.81419,0,1,15,4.053608,'Detrticos alternantes',Cambisols,2009
552895,4771067,0,0,13.957143,175.3,0.056286,544.041016,57.98814,0,0,21,4.753616,'Detrticos alternantes',Lixisols,2009
561427,4776587,0,0,15.271429,159,0.046291,376.424011,49.921967,0,0,1,4.67179,'Detrticos alternantes',Cambisols,2009
561878,4785661,0,0,14.814286,204.1,0.015554,133.908997,61.412975,0,0,7,4.477336,'Detrticos alternantes',Cambisols,2009
566091,4782899,0,0,16.014286,235,0.015304,500.196014,31.485397,0,1,14,4.576228,'Detrticos alternantes',Cambisols,2010
559270,4786336,0,0,16.014286,235,0.015304,131.158005,42.04615,0,1,14,4.406538,'Detrticos alternantes',Luvisols,2010
545720,4789150,0,0,16.014286,235,0.015304,448.406006,41.446838,0,1,14,4.121813,'Detrticos alternantes',Cambisols,2009
562581,4781760,0,0,15.057143,255.9,0.015429,294.912994,24.969757,0,1,18,4.5885,'Detrticos alternantes',Cambisols,2011
562581,4781760,0,0,15.014286,277.7,-0.039172,294.912994,35.654564,0,1,40,4.5885,'Detrticos alternantes',Cambisols,2011
529162,4798821,0,0,15.485714,322.4,0.070655,107.139999,53.894386,1,1,4,3.971857,'Detrticos alternantes',Cambisols,2009
523091,4800936,0,0,14.857143,225.4,0.052913,116.849998,24.326054,0,0,10,4.10598,'Detrticos alternantes',Kastanozems,2011
550855,4783690,0,0,14.985714,311.6,0.016179,357.070007,32.253647,0,1,14,4.317476,'Detrticos alternantes',Cambisols,2009
533437,4792611,0,0,14.985714,306.3,0.040168,139.199997,49.424168,0,1,28,4.04117,'Detrticos alternantes',Cambisols,2009
584956,4788785,0,0,14.071429,229,-0.021929,41.804001,13.181317,0,1,40,4.631398,'Detrticos alternantes',Lixisols,2010
584956,4788785,0,0,14.742857,211.6,0.074528,41.804001,41.94556,0,1,16,4.631398,'Detrticos alternantes',Lixisols,2010
564986,4784823,1,0,15.271429,159,0.046291,413.184998,53.200275,0,0,16,4.477336,'Detrticos alternantes',Cambisols,2009
551545,4786475,1,0,13.628571,187.6,0.04879,449.938995,64.967674,0,0,15,4.303467,'Detrticos alternantes',Cambisols,2009
514620,4801452,1,0,14.9,175.5,0.070655,101.199997,31.368279,0,0,21,4.101152,'Detrticos alternantes',Gleysols,2009
563206,4782881,1,0,15.528571,188.7,0.057536,495.171997,33.05909,0,0,15,4.5885,'Detrticos alternantes',Cambisols,2009
563206,4782881,1,0,13.685714,154.4,0.020302,495.171997,14.012436,0,0,15,4.5885,'Detrticos alternantes',Cambisols,2009
585040,4788738,1,1,15.8,267.9,0.021676,18.927999,39.152107,0,1,18,4.594078,'Detrticos alternantes',Cambisols,2009
475394,4783942,1,1,16.242857,293.7,0.018678,616.109985,23.536959,0,1,17,4.461105,'Detrticos alternantes',Cambisols,2009
481077,4781629,1,1,16.2,302.5,-0.006061,425.869995,70,1,1,16,4.571566,'Detrticos alternantes',Cambisols,2009
600933,4799003,1,0,15.542857,296.4,-0.038547,20.459999,46.183647,0,1,16,4.562872,'Detrticos alternantes',Cambisols,2009
559635,4760568,1,1,16.285714,294.1,0.018303,335.765991,10.800657,1,1,16,5.251497,'Detrticos alternantes',Cambisols,2009
593532,4796333,1,1,16.271429,297.2,0.015804,248.425995,2.018043,1,1,16,4.633062,Areniscas,Fluvisols,2009
544657,4793420,1,0,16.285714,311,-0.011809,240.339996,30.804407,0,1,16,4.121813,Areniscas,Kastanozems,2009
515259,4751774,1,0,15.671429,294.7,-0.015432,736.190002,13.622027,0,1,16,5.585142,'Calizas impuras y calcarenitas',Cambisols,2009
515350,4752001,1,1,16.314286,301.1,0.016554,719.77002,65.70945,1,1,16,5.585142,'Calizas impuras y calcarenitas',Cambisols,2009
590033,4790584,1,1,16.328571,305.2,0.005059,282.070007,55.37038,1,1,16,4.577865,Lutitas,Cambisols,2009
590033,4790584,1,1,15.671429,310.2,0.068031,282.070007,61.629494,1,1,16,4.577865,Lutitas,Cambisols,2009
540388,4754780,1,0,16.3,317.3,0.018303,768.690002,11.622982,1,1,16,4.955286,'Detrticos alternantes',Cambisols,2009
527520,4758876,1,0,16.057143,370.4,-0.039797,557.669983,70,1,1,15,5.14323,'Detrticos alternantes',Cambisols,2009
527563,4758208,1,0,15.642857,467.7,-0.028926,558.390015,45.410965,0,1,16,5.14323,'Detrticos alternantes',Cambisols,2009
530607,4757991,1,1,14.585714,444.5,0.064907,621.130005,45.440197,1,1,15,5.14323,'Detrticos alternantes',Cambisols,2009
530710,4758204,1,1,14.385714,442,0.019552,616.950012,37.740955,1,1,15,5.14323,'Detrticos alternantes',Cambisols,2009
532207,4756858,1,1,14.585714,465.1,0.003684,581.590027,24.003571,1,1,15,4.978705,'Detrticos alternantes',Cambisols,2009
540118,4754214,1,1,15.6,422.7,-0.030426,658.47998,5.750217,1,1,15,5.096737,'Detrticos alternantes',Cambisols,2009
542454,4753789,1,1,14.228571,453.3,0.004059,604.320007,39.420269,1,1,15,5.167832,'Detrticos alternantes',Cambisols,2009
551879,4752621,1,1,15.3,453.1,-0.051167,734.140015,19.693495,1,1,15,5.28274,'Detrticos alternantes',Cambisols,2009
523474,4759887,1,1,14.414286,460.4,0.066782,625.039978,69.360497,1,1,15,5.04258,'Detrticos alternantes',Cambisols,2009
524485,4760468,1,1,15.5,414.5,-0.073657,604.109985,26.990162,1,1,17,5.04258,'Detrticos alternantes',Cambisols,2009
543412,4754484,1,1,15.557143,436.8,-0.066035,676.23999,42.396198,1,1,18,5.019607,'Detrticos alternantes',Cambisols,2009
545795,4753381,1,1,16.085714,419.5,-0.0313,649.890015,19.620024,1,1,18,5.167832,'Detrticos alternantes',Cambisols,2009
539172,4754693,1,1,16.028571,412.6,-0.035548,636.650024,1.712848,1,1,18,4.955286,'Detrticos alternantes',Cambisols,2009
493968,4777691,1,1,15.642857,424.2,-0.079279,428.959991,54.368752,1,1,18,4.769705,'Detrticos alternantes',Cambisols,2009
506904,4767014,1,1,16.114286,401.5,-0.001938,453.179993,36.391083,1,1,18,5.128042,'Detrticos alternantes',Cambisols,2009
466043,4780834,1,1,14.557143,401.9,0.011556,728.5,7.764206,1,1,18,4.420232,'Detrticos alternantes',Cambisols,2009
503416,4769341,1,1,16.057143,372.3,-0.03255,534.099976,35.967239,1,1,18,4.964889,'Detrticos alternantes',Cambisols,2009
509492,4763253,1,1,16.328571,395.6,0.028548,620.609985,66.771141,1,1,18,5.344549,'Detrticos alternantes',Cambisols,2009
503560,4765313,1,1,15.714286,373.4,-0.00931,338.779999,47.262928,1,1,18,5.228893,'Detrticos alternantes',Cryosols,2009
507043,4765299,1,1,14.757143,391.8,0.048665,455.309998,50.006573,1,1,18,5.128042,'Detrticos alternantes',Cambisols,2009
496868,4773805,1,1,15.885714,398.4,-0.0884,214.679993,25.346458,1,1,18,5.039591,'Detrticos alternantes',Cambisols,2009
508464,4761461,1,0,16.042857,230.1,0.018303,408.779999,11.648211,0,1,14,5.344549,'Detrticos alternantes',Cambisols,2009
518868,4757993,1,0,16.057143,231.6,0.018303,671.25,11.449477,0,1,14,5.453968,'Detrticos alternantes',Cambisols,2009
518761,4758051,1,0,16.042857,230.3,0.019053,686.23999,15.654046,0,1,14,5.453968,'Detrticos alternantes',Cambisols,2009
503891,4774441,1,0,16.057143,231.9,0.018303,272.769989,21.750685,0,1,14,4.737629,'Detrticos alternantes',Cambisols,2009
510984,4759623,1,0,16.042857,231,0.018303,571.219971,4.596802,0,1,14,5.344549,'Detrticos alternantes',Cambisols,2009
491791,4777589,1,0,15.585714,217.1,0.04754,238.199997,50.333576,1,1,17,4.792603,'Detrticos alternantes',Cambisols,2009
491791,4777589,1,1,16.285714,289.6,0.018303,238.199997,53.862431,1,1,17,4.792603,'Detrticos alternantes',Cambisols,2009
499604,4772848,1,1,16.285714,289.2,0.018303,324.040009,35.088669,1,1,17,5.039591,'Detrticos alternantes',Cambisols,2009
501020,4766963,1,1,16.3,293.9,0.015929,236.639999,70,1,1,17,5.385164,'Detrticos alternantes',Histosols,2009
497502,4776765,1,0,15.8,252.4,-0.022179,255.949997,54.89854,0,0,17,4.765982,'Detrticos alternantes',Cambisols,2009
500848,4775092,1,0,16.314286,332.2,-0.026178,360.609985,36.555515,0,1,17,4.765982,'Detrticos alternantes',Luvisols,2009
501347,4774664,1,0,15.828571,269.3,0.027424,165.729996,23.771521,0,1,17,4.765982,'Detrticos alternantes',Cambisols,2009
502124,4774872,1,1,16.214286,300.2,0.033046,160.25,31.645432,1,1,17,4.737629,'Detrticos alternantes',Luvisols,2009
528359,4764041,1,1,16.214286,302.8,0.042292,573.099976,54.105282,1,1,17,5.100885,'Detrticos alternantes',Cambisols,2009
481007,4782281,1,1,16.3,291.5,0.022051,589.179993,21.038157,0,1,17,4.571566,'Detrticos alternantes',Cambisols,2009
488849,4777488,1,1,16.228571,300.3,0.021801,338.839996,13.051129,1,1,15,4.792603,'Detrticos alternantes',Ferralsols,2009
533587,4756136,1,1,16.242857,303.9,0.021427,578.909973,35.62265,1,1,15,4.978705,'Detrticos alternantes',Cambisols,2009
515768,4752065,1,1,16.257143,307.4,0.019178,723.080017,37.722824,1,1,15,5.585142,'Detrticos alternantes',Cambisols,2009
516105,4752356,1,0,16,316.3,0.05941,711.030029,48.860825,1,1,15,5.585142,'Detrticos alternantes',Cambisols,2009
516559,4754211,1,0,15.814286,300.1,0.058036,704.22998,56.915092,1,1,15,5.585142,'Detrticos alternantes',Cambisols,2009
513260,4768496,1,1,16.285714,317.2,0.023551,622.659973,70,1,1,15,5.053459,'Detrticos alternantes',Cambisols,2009
528917,4773348,1,0,15.771429,340.3,-0.04292,562.309998,63.57172,1,1,15,4.482755,'Detrticos alternantes',Luvisols,2009
528921,4773363,1,0,15.257143,351.6,0.078402,562.700012,28.924314,1,0,15,4.482755,'Detrticos alternantes',Luvisols,2009
528931,4773298,1,0,15.085714,451.1,-0.077905,561.469971,70,0,1,15,4.482755,'Detrticos alternantes',Luvisols,2009
528934,4773294,1,0,15,449.2,0.072529,561.26001,37.932339,0,1,15,4.482755,'Detrticos alternantes',Luvisols,2009
528937,4773406,1,0,15.085714,472.5,0.029173,563.820007,63.674294,0,1,15,4.482755,'Detrticos alternantes',Luvisols,2009
528937,4773434,1,0,14.771429,496.6,-0.037797,564.710022,70,0,1,15,4.482755,'Detrticos alternantes',Luvisols,2009
528939,4773340,1,1,16.157143,393.8,0.019677,561.530029,32.075428,1,1,15,4.482755,'Detrticos alternantes',Luvisols,2009
528949,4773456,1,1,15.828571,411.2,-0.064161,561.789978,58.690113,1,1,15,4.482755,'Detrticos alternantes',Luvisols,2009
528955,4773310,1,1,14.985714,399.7,-0.06641,558.869995,54.568169,1,1,15,4.482755,'Detrticos alternantes',Luvisols,2009
528964,4773345,1,1,16.114286,368.8,0.027549,556.349976,12.935131,1,1,15,4.482755,'Detrticos alternantes',Luvisols,2009
528967,4773417,1,1,15.5,369.6,-0.063661,556.080017,61.646263,1,1,15,4.482755,'Detrticos alternantes',Luvisols,2009
528969,4773462,1,1,15.814286,388.4,-0.028676,557.409973,44.396385,1,1,15,4.482755,'Detrticos alternantes',Luvisols,2009
528975,4773337,1,1,16.185714,405.8,0.004559,552.859985,45.767754,1,1,15,4.482755,'Detrticos alternantes',Luvisols,2009
528976,4773417,1,1,16.2,407.8,0.01268,553.070007,70,1,1,15,4.482755,'Detrticos alternantes',Luvisols,2009
528948,4773284,0,1,14.628571,218.5,0.056411,560.330017,51.983967,1,1,4,4.482755,'Detrticos alternantes',Luvisols,2010
528957,4773119,0,1,15.828571,248.8,0.036045,555.690002,50.684769,1,1,7,4.482755,'Detrticos alternantes',Ferralsols,2011
528957,4773119,0,1,13.385714,203.8,-0.034799,555.690002,58.21917,1,0,38,4.482755,'Detrticos alternantes',Ferralsols,2011
528973,4773305,0,1,13.928571,203.3,0.006558,555.469971,36.623978,1,0,2,4.482755,'Detrticos alternantes',Luvisols,2010
528984,4773301,0,1,13.571429,163.3,0.008432,553,29.419777,1,0,16,4.482755,'Detrticos alternantes',Luvisols,2010
505744,4762561,0,1,14.842857,253.3,-0.1,367.720001,66.399376,1,1,17,5.479709,'Detrticos alternantes',Histosols,2010
535962,4754115,0,1,14.942857,225.4,-0.003063,557.109985,45.224957,1,1,21,5.162749,'Detrticos alternantes',Cambisols,2010
536152,4753897,0,1,13.971429,204,0.027674,549.900024,3.400053,1,1,20,5.162749,'Detrticos alternantes',Cambisols,2010
537022,4753191,0,1,15.285714,170.5,0.022051,556.580017,16.763208,1,0,26,5.096737,'Detrticos alternantes',Cambisols,2010
538162,4752919,0,1,15.057143,203.2,-0.047418,599.349976,25.00482,1,1,16,5.096737,'Detrticos alternantes',Cambisols,2011
543051,4752892,0,1,14.971429,189.7,-0.029176,582.51001,43.067699,1,0,9,5.167832,'Detrticos alternantes',Chernozems,2011
543214,4752295,0,1,14.585714,243.2,-0.042171,579.539978,20.983252,1,1,38,5.167832,'Detrticos alternantes',Kastanozems,2010
509037,4759632,0,1,14.371429,211.7,-0.04317,437.890015,57.980759,1,1,40,5.344549,'Detrticos alternantes',Cambisols,2010
503519,4771529,0,1,14.357143,221,-0.060288,625.080017,40.966351,1,1,6,4.964889,'Detrticos alternantes',Cambisols,2010
503813,4771200,0,1,15.042857,231.8,0.035295,715.719971,52.863098,1,0,2,4.964889,'Detrticos alternantes',Cambisols,2010
513036,4769256,0,1,15.028571,246.9,0.009807,484.910004,61.948727,1,1,15,4.807139,'Detrticos alternantes',Cambisols,2010
536778,4773062,0,1,15.6,422.7,-0.030426,499,18.306337,1,1,4,4.539862,'Detrticos alternantes',Cambisols,2009
535675,4772184,0,1,15.014286,229.4,0.035795,517.340027,51.816563,1,0,4,4.499518,'Detrticos alternantes',Cambisols,2010
536919,4772429,0,1,16.085714,233.9,0.031797,462.73999,35.192081,1,1,38,4.539862,'Detrticos alternantes',Cambisols,2009
502192,4766422,0,1,15.528571,227.1,0.018303,300.519989,8.588287,1,1,2,5.228893,'Detrticos alternantes',Kastanozems,2010
493813,4773395,0,1,14.657143,234.4,0.010681,241.520004,51.622135,1,1,2,5.047208,'Detrticos alternantes',Cambisols,2011
494801,4773228,0,1,16.057143,233.2,0.019053,320.26001,41.248764,1,1,2,5.047208,'Detrticos alternantes',Leptosols,2009
495018,4780480,0,1,14.842857,228.6,0.025675,187.860001,53.848717,1,1,29,4.578663,'Detrticos alternantes',Cambisols,2010
495600,4781160,0,1,14.885714,414.5,0.037669,150.759995,39.41227,1,1,40,4.578663,'Detrticos alternantes',Cambisols,2009
495731,4778803,0,1,15.957143,175.5,-0.000189,375.380005,19.242529,1,0,26,4.769705,'Detrticos alternantes',Cambisols,2010
562127,4761822,0,1,15.657143,205.2,-0.049292,258.743988,21.507526,1,0,4,5.362951,'Detrticos alternantes',Gypsisols,2009
510420,4759469,0,1,15.228571,200.7,-0.1,502.980011,38.242725,1,0,4,5.344549,'Detrticos alternantes',Cambisols,2009
523168,4798724,0,1,15.214286,226.8,-0.05404,197.759995,37.662983,1,1,23,4.10598,'Detrticos alternantes',Leptosols,2010
535401,4771933,0,1,15.157143,219,-0.057664,439.700012,35.171173,1,1,23,4.499518,'Detrticos alternantes',Cambisols,2010
535937,4770747,0,1,15.157143,226.7,-0.041671,343.619995,35.662411,1,1,40,4.499518,'Detrticos alternantes',Cambisols,2009
