"oz1","oz2","oz3","oz4","oz5","oz6"
1.6021776e+000,1.2768813e+000,8.9692373e-001,2.9501004e-001,-5.1320401e-001,3.6867020e-001
1.5652363e+000,1.3656857e+000,2.0220714e+000,5.4286167e-001,7.0513569e-001,9.1576085e-001
-9.9979701e-001,-1.0695781e+000,-4.8442413e-002,9.4693457e-001,1.6857742e+000,7.1473779e-001
1.9743725e+000,1.3942656e+000,2.1036519e+000,1.3412561e+000,-1.1409603e+000,1.1801232e+000
-9.3880093e-001,-1.5846206e+000,-7.5362195e-001,8.1691411e-001,2.6695420e-001,4.5685418e-001
-1.1882388e+000,-1.3423424e+000,-1.0841273e+000,-6.6688535e-001,1.4646225e+000,5.0369575e-001
9.3595061e-001,1.1625289e+000,-2.5344916e-001,-7.4460396e-001,8.3456379e-001,-1.4282622e+000
-2.9823852e-002,-9.8739250e-003,1.2866454e+000,1.7371964e+000,1.4951426e+000,1.1884534e+000
-1.1736920e+000,-3.7250649e-001,4.4070507e-001,1.4138341e+000,1.2083623e+000,1.1726908e+000
-5.2121051e-002,4.0981308e-001,9.6355134e-001,1.0243043e+000,1.1971071e+000,2.8664334e-001
-9.8710268e-001,-1.1910475e+000,-8.2025907e-001,-5.3127496e-001,-3.4497186e-001,2.7824242e-001
